"uid","namedLocation","date","eventID","domainID","siteID","plotID","subplotID","nestedSubplotID","groupID","taxonID","scientificName","taxonRank","identificationReferences","identificationQualifier","volumePercent","livePercent","deadPercent","canopyArea","meanHeight","remarks","measuredBy","recordedBy","dataQF"
"66502037-8df0-47a9-a07a-4bf5f872cfa8","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32_04","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,5.1,0.78,"","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","legacyData"
"590c6862-2e17-4f8a-984c-d0266e9f41dc","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32_05","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,4.9,1.5,"","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","legacyData"
"d7f023c7-8a4d-44ad-b7cf-47af1e18dc87","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","40",NA,"40_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,5.1,0.8,"","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","legacyData"
"364a2859-0fa9-45ea-ae9b-d2a1af296fe7","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","31",NA,"31_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,94,6,5.8,1.08,"","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","legacyData"
"4f597022-a5ec-4f5d-ad71-a31de79d2e88","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,30,60,40,5.3,0.9,"","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","legacyData"
"b433e5c6-cea8-41e9-aaef-0d5056244553","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","32",NA,"32_03","EPTR","Ephedra trifurca Torr. ex S. Watson","species",NA,NA,70,40,60,5.3,1.34,"","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","legacyData"
"1237596e-1626-4d01-8858-cdfd6d5da90e","JORN_017.basePlot.vst","2015-09-30","vst_JORN_2015","D14","JORN","JORN_017","40",NA,"40_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,7.8,1.1,"","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","legacyData"
"e22ba4b8-2899-42de-accd-01d329470c9e","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,12.7,1,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"868e6607-4426-4a6e-b464-218f546379f0","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","41",NA,"41_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,23.1,0.78,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"c91f7fb9-af61-418f-aac5-a04b94f2cda9","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,14.1,0.86,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"0452ef8e-8334-4abd-bfcb-de134f15997d","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","41",NA,"41_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,3.2,0.76,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"a87032b0-341a-43a8-a85c-391b486ee1da","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,3.3,0.78,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"ebaa5f72-c2e3-4233-9a63-fc91cce8f613","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40_05","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,1.5,0.78,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"4e370e7f-38f3-4eeb-8c0e-b702d7543191","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,4.5,0.96,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"6211839a-94ae-4a24-a748-a6954883fc6e","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","41",NA,"41_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,1.5,0.66,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"5eeeda1b-74e1-458b-84a8-f8ab67b3fc46","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31_02","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,4.5,0.96,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"1a0c2d62-2d03-459f-b943-c420996aefdc","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31_04","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,12.7,1.2,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"adb2d191-10f8-4927-b6a2-8b7ce0ed7af1","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,2.3,0.72,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"42660b30-65ef-4898-93e8-2030ab617632","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,6.6,0.74,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"4ae707ee-fec7-4568-a88f-cb08c4bd3cdb","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,1,0.9,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"67a51f92-d253-4c03-afe0-664d742c39cd","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,5,1,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"dbb5da45-8e0f-4d5e-96c8-82ac75b5a008","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,5,1.02,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"dc65aa73-f33e-4377-940f-3ef2fd2e90d3","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,14.1,0.8,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"5dd95960-52a5-4440-8e8b-b5bbae9d64c4","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,93,7,17.1,0.84,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"3bfcb23c-5466-4e12-9cc2-7da0a0ca45fb","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,2.3,0.74,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"b3114ad3-0722-4512-9398-f65c8d4fad6b","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,5,0.92,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"34101de7-66d4-43db-9baf-ab70616cee1d","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,14.1,0.86,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"a22fa928-2376-40fa-ba03-41749ff39b82","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,14.1,0.96,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"9a92e1b5-28f9-406e-8bd8-8a56190b23ff","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,16.1,0.84,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"193d0889-d886-456a-abd3-bad60ea4f3c4","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,2.8,0.86,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"904e3530-d91d-43e6-aa17-0302f790ad0d","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,18,1,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"14a2ead7-11c6-4ae7-91ee-9ef84c9ea5fc","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,2.5,1.02,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"dff9842d-3ac8-4f6a-bb4c-d53429369a77","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,2.3,0.72,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"a2011411-fa40-4050-a2b5-5045c445338b","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,2.5,0.72,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"1c071b70-5ed6-4eb7-8a66-ab6ccd812486","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,2.5,0.94,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"51123960-46f0-425e-809c-9d95fa0d75cc","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,2.3,1.12,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"cac8196b-258f-403c-a9f9-9696cab3443f","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,60,40,17.1,0.68,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"8ef0713f-d068-4714-ac88-9441ff3c7c38","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,23.1,0.78,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"92c40313-3d42-41b4-b1ca-60706f2c0692","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,2.3,0.92,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"1e4e03f0-88e4-4087-924a-370b3fd9ead3","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,23.1,0.74,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"7eba2755-4563-49f7-878c-9827183cfebf","JORN_016.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_016","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,17.1,1.06,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"ad29c4b3-d06d-42f2-8de4-6b00615e6c68","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,75,25,10.5,1.08,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"5b8c5225-efb6-4fc2-b614-187220d03ba5","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,0,100,16.1,0.68,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"7b38c6fd-6d50-4667-ad7b-0dc7feec4b5a","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,16.1,0.72,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"057b8b2a-3ca9-41e8-a18c-c255a39f3710","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,2.8,1.08,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"ccc70d58-5d05-4ebd-9ced-7c8d1ed4ea9f","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,16.1,0.92,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"6f6befbc-3e58-4955-ae90-af357092ec3e","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","41",NA,"41 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,65,35,21.6,1.26,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"73b59dfd-17a0-4015-ba84-ef916a74905a","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,18,0.72,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"d041e290-4719-4f88-bb6a-e3d9ea0fc479","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,18,0.78,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"24c8732e-b384-4f00-8b6e-c4c6aab9c023","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,1,0.74,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"36de5999-ec8d-452f-b127-15d449331943","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,5,0.74,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"1ce1ce20-9773-422e-b5ad-3f61439eeb5f","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,1,0.56,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"dbacac6a-0035-47d6-b697-a92bef84abd2","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,18,0.96,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"d677a028-6664-4f24-ad18-2c24d4925cc1","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,75,25,5,0.68,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"a9e41fb4-36c8-493f-b0f9-27b12df0f216","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,5,0.92,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"74faba21-7fcd-44ff-9b8f-31f2bf16e18c","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,95,5,1,0.72,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"e07f288c-d56c-4139-9305-b03c34468cb9","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","40",NA,"40 _0","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,1,0.58,"ERROR: Canopy Area corrected from 0.75 m^2 on datasheet to 0.8m^2","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"c3fd05e9-2380-4a59-b302-7a2064041e3f","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32_04","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,4.5,1.02,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"ef7aafff-cda0-4c34-9e66-68bde580820a","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,10,0.98,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"fffc7405-1805-4497-82ac-b802cde1adea","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","41",NA,"41_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,2.3,0.96,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"bd433855-943f-439b-872f-5da7f83650b9","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,90,10,5,0.92,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"a3147a7e-ae7b-4037-9150-e8ec1157d92c","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31_04","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,80,20,1,0.74,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"48d07be5-f3a5-4118-a21a-aff037b2f551","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","31",NA,"31_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,18,0.96,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"10a322f7-2482-47a3-8dcc-a2d6bd72f095","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,4,0.68,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"a4fcbfe0-3b5f-4ce0-8d69-8288b78cd6d7","JORN_005.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_005","32",NA,"32_06","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,10,0.94,"","hRRZynJPKTlgBISZmXSv66FsQZ5BztHH","rT3Yl3ajt10V8w40mB+1aaiQYfD/eF32","legacyData"
"73b1e4f4-2e11-4029-89ed-04712f42088f","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40_03","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,0,100,1.3,0.6,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"82045be2-3755-4def-8290-2752ad95ec15","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","31",NA,"31_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,75,25,10.5,1.08,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"65232f3d-f4f5-475a-b0bf-f69ad957f97e","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40_04","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,70,30,8.2,0.94,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
"31ca473a-82b5-40df-9b8c-4fa751b5024e","JORN_008.basePlot.vst","2015-10-01","vst_JORN_2015","D14","JORN","JORN_008","40",NA,"40_01","PRGL2","Prosopis glandulosa Torr.","species",NA,NA,100,85,15,16.1,0.84,"","a0DIygQs4rguY6Ey57+V6npgK+c4E00t","kBwRTjEA1mS63L/R24fqUgENIHeTWseKYBGP9lkUz0A=","legacyData"
