"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","ligninSampleID","collectDate","analysisDate","analyticalRepNumber","dryMass","digestVolume","foliarPhosphorusConc","foliarPotassiumConc","foliarCalciumConc","foliarMagnesiumConc","foliarSulfurConc","foliarManganeseConc","foliarIronConc","foliarCopperConc","foliarBoronConc","foliarZincConc","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"f74e3584-3b4b-408f-a773-09190263afc1","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/RByppRh4nc8=","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/fi37utrE5lQ=","2017-06-06T15:41Z","2017-11-29",2,0.102,25,0.128,0.971,0.619,0.182,0.085,739.2,58.2,5.4,22.3,28.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"e193ccd9-40ab-4be1-be61-7fd16db9a26a","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxYSqtpOQgn5E=","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxicGrvZMizqw=","2017-06-06T15:42Z","2017-11-29",1,0.102,25,0.115,0.782,1.487,0.233,0.077,851,76.1,3,18.6,10.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"68134a6a-36f7-4030-abce-939861e6edb9","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTQ51SpDwliJE=","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTYhxPGA5WaF4=","2017-06-06T15:43Z","2017-11-29",1,0.102,25,0.14,1.492,1.135,0.183,0.101,191.4,61,7.9,15.1,14.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"d5c0c3c1-3d8c-4ca1-a839-86c65fcaac06","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGliaklg0KdNYHhYvHmy1htez+MX+VsYoX0w=","vOIarzMvGliaklg0KdNYHhYvHmy1htez7+A3HONPY8o1/RKyWLQCtw==","2017-06-07T14:52Z","2017-11-29",1,0.102,25,0.098,0.974,0.414,0.142,0.088,2679.7,46.9,5.1,24.7,8.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"484f1f10-0fff-435b-a4c1-37e1277e1f62","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlggtSAtpZokAazdbIV1gXuSaipiyRxuVpk=","vOIarzMvGlggtSAtpZokAazdbIV1gXuS22dUSxEgAjs=","2017-06-07T15:44Z","2017-11-29",1,0.101,25,0.146,1.669,0.908,0.345,0.121,415.1,80.3,12.5,24.8,15.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"8a9c7fb3-5407-41d5-a78f-f8384767310d","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOy3ZD6elNJ5DA=","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOyaNZNrkGD+4w=","2017-06-07T15:46Z","2017-11-29",1,0.102,25,0.113,0.869,0.491,0.329,0.075,980.6,203,4.8,26.3,16.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"004f3b1e-1f8b-4629-b108-9445fc98581f","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2S/DZ1N1BBeM=","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2Dr3Pr5g7imQ=","2017-06-07T15:47Z","2017-11-29",1,0.102,25,0.113,1.015,0.428,0.403,0.098,963.9,83.4,4.4,27.4,8.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"57b7ceb1-6d84-4ebf-a998-37583600b83c","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGljqcaHti5RX4MbD/aC8cxeX0y7VDTdttVI=","vOIarzMvGljqcaHti5RX4MbD/aC8cxeXJh6z5RYTFzw=","2017-06-07T15:49Z","2017-11-29",1,0.102,25,0.114,1.038,0.425,0.184,0.085,2552.1,57.2,6.6,35.7,15.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"7a0db0b9-fbbc-4e47-9acb-5eec9ed7f45e","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGljqcaHti5RX4MbD/aC8cxeX0y7VDTdttVI=","vOIarzMvGljqcaHti5RX4MbD/aC8cxeXJh6z5RYTFzw=","2017-06-07T15:49Z","2017-11-29",2,0.101,25,0.12,0.969,0.447,0.176,0.089,2735.5,61,7.2,37.5,19,"0","1","Ca SRM not passing. B and Zn duplilcate percentage difference > 10% < 20%.","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"d587f16f-59d3-4ef5-ba24-052fe01f431c","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khccNCOHiqvak=","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khcLMnc+kr5VM=","2017-06-07T15:54Z","2017-11-29",1,0.102,25,0.119,1.105,0.399,0.231,0.095,2499.1,58.5,5.6,31.3,18.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"4d6f7b09-0701-4b84-a12d-47caddbe7823","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFYo34UlxWR9w=","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFLNPHTf3d3X6NyGVNTGkvCg==","2017-06-07T15:55Z","2017-11-29",1,0.102,25,0.122,0.836,0.677,0.327,0.093,2482.2,56.2,7.3,19.8,40.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"55dca250-8dfc-46d2-936c-ddc60ff6830b","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGliqgT8LShYclzhzbztLvcGmiYyWpzEv+Vs=","vOIarzMvGliqgT8LShYclzhzbztLvcGmZapfKEcl6k0=","2017-06-07T15:59Z","2017-11-29",1,0.102,25,0.173,1.592,0.506,0.231,0.118,874.3,94,9.9,26.3,11.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"c7c161ff-a50a-4640-b6ee-5f7fda4961dd","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGliaklg0KdNYHoMZLjy5/S73MbiMx4xHshA=","vOIarzMvGliaklg0KdNYHoMZLjy5/S73ESk+zPvhRPqltmihyv1XuQ==","2017-06-07T16:54Z","2017-11-29",1,0.103,25,0.105,0.852,0.424,0.182,0.076,2100,42.5,5.5,23.4,7.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"b35c883e-4886-4cca-9b8b-6b515d6ccb6d","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMqDE0blr86UU=","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMNy9pAzrJh40=","2017-06-08T16:25Z","2017-11-29",1,0.102,25,0.149,0.607,0.458,0.184,0.088,1383.2,46.4,6.3,14.7,13.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"79d180fd-83c5-4243-b828-2795b09acad7","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGliwbC+EobvpkTosJSgXlPFVYXPJ345mvls=","vOIarzMvGliwbC+EobvpkTosJSgXlPFVMAJePAEGG90=","2017-06-08T16:27Z","2017-11-29",1,0.102,25,0.124,1.145,0.388,0.214,0.094,2500.7,63.7,5.1,41.3,21.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"70bdc4cb-21ee-437e-bea6-6682180b6a3e","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=","2017-06-08T16:28Z","2017-11-29",1,0.102,25,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"8288c4f9-1213-406f-b3c8-ef8b51d6a768","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCJQxYJTchQCM=","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCvQOLqSKok3oXoN9nWc0gSQ==","2017-05-15T07:00Z","2017-12-31",1,0.105,50,0.092,0.543,0.305,0.1,0.077,926.7,78.5,3.2,10,55.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"0b2341d5-9660-4454-b9fe-e90bf999d2d5","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=","2017-05-15T13:00Z","2017-12-31",2,0.107,50,0.121,1.099,0.138,0.097,0.087,409.3,58.4,19.4,12.9,33.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"b9c928d3-aef0-4e9c-82f4-50a498989abb","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikXW6N+AMlUNk=","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgik7KesawEQIZc=","2017-05-15T13:00Z","2017-12-31",1,0.102,50,0.166,1.168,0.649,0.333,0.146,353,71.4,10.5,17,29.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"1ec02ef1-38a5-42fc-9107-fdfc9f739760","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=","2017-05-15T13:00Z","2017-12-31",1,0.101,50,0.113,1.01,0.14,0.095,0.09,468.1,65.5,22,12.3,37.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"ca8ab895-cf98-4e27-8661-c9fa07b18e03","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0Jvn1AmvYHREXn4tknP4k5iQ==","2017-05-15T16:00Z","2017-12-31",1,0.103,50,0.131,1.046,0.538,0.304,0.12,723.1,65.1,10.2,17.2,30.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"6fcd880c-af25-43f0-9889-c05e2dd2a446","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ0FAUnD62NHI=","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ5V3cSdzypJk=","2017-05-15T17:00Z","2017-12-31",1,0.107,50,0.171,1.238,1.036,0.473,0.164,459.3,61.9,10.5,22.6,21,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f1a01dc2-943a-4700-84f2-d3cf1d6cff0d","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEsDYm/J6Hb+A=","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEBEW/9aj5o9cbUqrtVK8Blg==","2017-05-15T20:00Z","2017-12-31",1,0.105,50,0.102,0.695,0.18,0.114,0.083,542.8,61.6,3.5,10,47.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"88d77108-2ea1-409c-897e-b56c5c11241c","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBYUtrl3C55a8MkOztb7It+BuskThdGIzu8=","8YsBtW+LzBYUtrl3C55a8MkOztb7It+B7zO8DgjWyOI=","2017-05-16T06:00Z","2017-12-31",1,0.105,50,0.18,1.214,0.704,0.294,0.151,867.2,63.2,8.5,23.7,33.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"c495e9c9-f3c0-4c09-849a-2742535b4c15","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb0wjqxGwntTM=","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8ybkMW6JLVxk+dAjaTj1crzVg==","2017-05-16T07:00Z","2017-12-31",1,0.108,50,0.097,0.488,0.176,0.106,0.078,534.3,67.6,3.5,12.5,29.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"7265b905-444b-4ac9-b51e-bb8ee3d6fdd2","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDJuC6zTEw/Jk=","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jD6NBQXALj3/8FKSd7Yp+LaA==","2017-05-16T08:30Z","2017-12-31",1,0.109,50,0.093,0.737,0.1,0.056,0.114,349.9,66.6,3.3,6.9,43.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"879582e5-db6b-4a36-846b-eda9b20253ca","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFj75RqYdHCkpI=","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjVRfNzFoe1qY=","2017-05-16T13:30Z","2017-12-31",1,0.107,50,0.128,0.847,0.434,0.16,0.102,1470.8,58.1,7.6,18.3,27,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f692a835-9c47-4850-a9eb-2659e24a3883","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBaumRUTuUa2OOQteI6cAchRNPcVzjuJ9iw=","8YsBtW+LzBaumRUTuUa2OOQteI6cAchR25hK0KrfhFI=","2017-05-16T14:30Z","2017-12-31",1,0.107,50,0.102,0.593,0.224,0.124,0.077,906.4,67.6,3.1,11.5,51.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"9abc2ad7-c729-4d2c-bbfd-7fe695cdc6e4","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBZIcn582PMpH6I41CmT/G3X1nUEq2NGE98=","8YsBtW+LzBZIcn582PMpH6I41CmT/G3Xj/YJGfza90pd1Ls/LelWYg==","2017-05-16T15:30Z","2017-12-31",1,0.108,50,0.077,0.531,0.14,0.091,0.087,542.9,61.8,3.2,10,35.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"a73d2409-afb6-4126-b924-668696733b81","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQ6jtB3auPH2I=","8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQN5kCvlA5EPEn39+SOVBKxA==","2017-05-17T06:00Z","2017-12-31",1,0.106,50,0.072,0.616,0.068,0.059,0.061,258.2,48,2.7,7.1,23.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"3e4d6f64-c1bf-483c-ba3e-53c9fe8beebe","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtvdruu1PyCRI=","8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtLRO4xWNr+v0=","2017-05-17T07:00Z","2017-12-31",1,0.106,50,0.141,1.124,0.513,0.159,0.109,844,58.6,8.7,15.9,27.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"13fd44a6-bead-4152-bbaf-3c2ed0f166ac","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLQ0QosHXH3RY=","8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLIkA5qP7j7+4=","2017-05-17T19:54Z","2017-12-31",1,0.102,50,0.101,0.798,0.424,0.385,0.118,511.4,56.1,7.1,16.7,26.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"643b7918-69fa-478e-804f-f9f9ff217744","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","8YsBtW+LzBboROEjlsJZMKV8FVNrP+Mrvb+V9wz2Giw=","8YsBtW+LzBboROEjlsJZMKV8FVNrP+MrEMwmO+Yu4eg=","2017-05-17T20:06Z","2017-12-31",1,0.105,50,0.178,1.722,0.48,0.308,0.145,489.6,50.1,11.3,16,32.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"72e5f704-7b20-42f1-b88f-3929c576f7e8","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6JNPqUyDXSd8=","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6/csyI513/sE=","2017-05-17T20:30Z","2017-12-31",1,0.105,50,0.15,0.911,0.244,0.321,0.11,815.5,34.8,7,12.2,21.7,"0","1","Ca SRM not passing, Zn duplicate percentage difference > 10% < 20%.","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"fbec41de-6ecf-44ae-8f54-bf2f23bce7b0","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUusW9rG70uS4g=","8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUuZz+Egg5bIQ4=","2017-05-17T20:30Z","2017-12-31",1,0.101,50,0.09,0.542,0.394,0.409,0.101,833.9,40.4,7.7,18.7,18.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"3ba580f7-0c66-4846-a44a-8263faceec1c","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6JNPqUyDXSd8=","8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6/csyI513/sE=","2017-05-17T20:30Z","2017-12-31",2,0.108,50,0.136,0.919,0.246,0.322,0.11,792.7,31.4,7,12.6,19.3,"0","1","Ca SRM not passing, Zn duplicate percentage difference > 10% < 20%.","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"890728bc-334b-4891-a96e-aea29446e79d","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjZLqXLNzw4+I=","8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjEpkOS2XkwgA3SCCXKjEBbg==","2017-05-18T13:30Z","2017-12-31",1,0.104,50,0.07,0.564,0.111,0.072,0.078,337.4,55.8,3.3,12.9,47.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"0590d512-8e29-4717-83bf-71887e5da536","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBYBYnfepUqqs06Bxhj4+adaLgqb5N4p0+g=","8YsBtW+LzBYBYnfepUqqs06Bxhj4+adazoi6lC5k2uXRz/sKuPjHqw==","2017-05-18T15:00Z","2017-12-31",1,0.106,50,0.068,0.521,0.116,0.069,0.074,291.6,74.3,3,13.5,49.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"7a7d4fe9-78d9-45db-b632-200c79ce48bf","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYpJP8hwT3vKg=","8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYoN9sqNK9YoE=","2017-05-18T16:00Z","2017-12-31",1,0.106,50,0.104,0.663,0.19,0.074,0.081,535.1,78.5,3.1,11.1,56.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"e3c36537-3c59-4670-976b-1a64e2f661ec","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQbmss51czB4eI=","8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQb5hWyJ+EBU+k=","2017-05-18T17:30Z","2017-12-31",1,0.106,50,0.113,1.061,0.32,0.14,0.096,1448.2,68,8.8,14.7,18.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"c1c97714-f8ce-4213-a9ec-e61760c8a683","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/BKLVWWk/5zU=","8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/smTsZ513IfKot4tBusYkmg==","2017-05-18T20:30Z","2017-12-31",1,0.108,50,0.101,1.092,0.258,0.154,0.093,1152.1,48.1,7,24.1,17.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
