"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","ligninSampleID","collectDate","analysisDate","analyticalRepNumber","dryMass","ligninPercent","cellulosePercent","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"cff393f1-ca74-4724-951f-2ebc3aba33f4","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwh5Tmd0qGz+4=","Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwhnwe97Z2IBw=","2017-05-31T14:39Z","2017-09-20",1,0.482,18.64,17.06,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"c5875b72-01d8-43a7-af88-809a3c79d6a3","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","Cekj+eelgP8+4YR5y1t7pT4/Zul4g7BryOIPuZIcrPg=","Cekj+eelgP8+4YR5y1t7pT4/Zul4g7Br61i7AA2VR/Q=","2017-05-31T14:42Z","2017-09-20",1,0.488,8.13,14.08,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"469fe624-73c7-43e7-938a-bb450dc89101","KONZ_025.basePlot.cfc","D06","KONZ","KONZ_025","distributed","Cekj+eelgP8q1NEnDzdC19xoggzEesTICna+K/T2/i8=","Cekj+eelgP8q1NEnDzdC19xoggzEesTIsFtKC9I7RvM=","2017-05-31T14:55Z","2017-09-20",1,0.458,9.73,17.21,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"883d89a5-a8e8-4483-a1bc-c81041d23fb8","KONZ_013.basePlot.cfc","D06","KONZ","KONZ_013","distributed","Cekj+eelgP8HXcbi/ODa0/qRYJ5dTsQvWcxvufLOWzo=","Cekj+eelgP8HXcbi/ODa0/qRYJ5dTsQvmR8lm3wmMMU=","2017-06-01T13:51Z","2017-09-20",1,0.492,4.12,32.78,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"d3c9382a-355a-4830-8efa-b56db84a7911","KONZ_005.basePlot.cfc","D06","KONZ","KONZ_005","distributed","Cekj+eelgP8uS0GdYPFp5KBQFxDLErk8/9bEYj2O/4c=","Cekj+eelgP8uS0GdYPFp5KBQFxDLErk8LJUBKO88FgA=","2017-06-01T13:53Z","2017-09-20",1,0.478,4.62,30.14,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"6adc1c5d-4889-4b99-acfe-35dcc45c3dd0","KONZ_006.basePlot.cfc","D06","KONZ","KONZ_006","distributed","Cekj+eelgP+cMuvhPkH2BUGvTeSn6Qri+6Vh1rUUygg=","Cekj+eelgP+cMuvhPkH2BUGvTeSn6QrikaSArlT0OE8=","2017-06-01T13:54Z","2017-09-20",1,0.478,4.98,35.55,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"11271dcd-9b93-469a-8475-9bbcad13f01b","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP9bPJfGB8NLPOKnWRmFr78F2pP78Z/tca4=","Cekj+eelgP9bPJfGB8NLPOKnWRmFr78F84Ez4/tGtmc=","2017-06-01T14:00Z","2017-09-20",1,0.494,12.97,13.79,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"daa0ae9b-4e5a-48b3-a43b-331a1b89f4e8","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP+JU1TuJl/+NyRpZCtuTeXl70lA7g/ELJM=","Cekj+eelgP+JU1TuJl/+NyRpZCtuTeXlLu/1eEfaMmI=","2017-06-01T14:04Z","2017-09-20",1,0.494,14.7,18.15,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f2bacc92-0d07-4e3c-8537-04b5e297f098","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOcmEkTVoXz+k=","Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOJK2H2LZuSaA=","2017-06-01T14:06Z","2017-09-20",2,0.458,19.28,19.12,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e5a365a0-faab-4e4d-90c6-7285689291d8","KONZ_024.basePlot.cfc","D06","KONZ","KONZ_024","distributed","Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOcmEkTVoXz+k=","Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOJK2H2LZuSaA=","2017-06-01T14:06Z","2017-09-20",1,0.479,19.67,19.48,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"4123457f-6c9d-4831-bda9-c5f60b4d48fa","KONZ_012.basePlot.cfc","D06","KONZ","KONZ_012","distributed","Cekj+eelgP8BVlPglPP663jNMIMVWkwLlhghkBSvLho=","Cekj+eelgP8BVlPglPP663jNMIMVWkwLE/gi89JoXJI=","2017-06-02T13:55Z","2017-09-20",1,0.492,3.39,29.27,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a0afaa18-ecdb-4744-8f32-d73ed68e9638","GRSM_006.basePlot.cfc","D07","GRSM","GRSM_006","distributed","njZEDkTA4mgiARK+2lMt1XKieVoTXptHM32tPh7lGWw=","njZEDkTA4mgiARK+2lMt1XKieVoTXptHv+hmqPCBEok=","2016-06-06T13:40Z","2016-09-08",1,0.481,7.91,8.74,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"7fbaa6b0-19de-4b5a-85c9-5a9a9bc04289","GRSM_006.basePlot.cfc","D07","GRSM","GRSM_006","distributed","njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/iov51c01Qd4=","njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/OLPUFts+c+o=","2016-06-06T14:10Z","2016-09-08",1,0.145,8.29,12.43,"0",NA,NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"2f0bc8e9-e0ac-4758-afff-5922ee615c3b","GRSM_006.basePlot.cfc","D07","GRSM","GRSM_006","distributed","njZEDkTA4mhXBrbFJl/Bv/8VHIpZkxCb/z3lVdZ/1cQ=","njZEDkTA4mhXBrbFJl/Bv/8VHIpZkxCbofkKFlnP6mQ=","2016-06-06T14:35Z","2016-09-08",1,0.477,13.62,14.88,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"7c8e111a-dff9-492f-b967-c379158c1831","GRSM_002.basePlot.cfc","D07","GRSM","GRSM_002","distributed","njZEDkTA4mgWWU03lRxBFgfLUPZ46Kxd2ZaSaiyzcFI=","njZEDkTA4mgWWU03lRxBFgfLUPZ46KxdoB624BiYrmM=","2016-06-06T15:45Z","2016-09-08",1,0.35,8.85,10.85,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"61af84cb-d8a2-417e-a7fb-7671384210be","GRSM_002.basePlot.cfc","D07","GRSM","GRSM_002","distributed","njZEDkTA4mhMd38hmJ6sFsk82htc7y964/KMIjLZiyo=","njZEDkTA4mhMd38hmJ6sFsk82htc7y960VZ0mZrLtcYo70m7eKzdQQ==","2016-06-06T16:20Z","2016-09-08",1,0.48,10.21,16.05,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"9bb79274-a79e-43bb-a2e3-7eca8b4918c0","GRSM_002.basePlot.cfc","D07","GRSM","GRSM_002","distributed","njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UEsL+4Cxpym4=","njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/U8Rehg5sWpB8=","2016-06-06T16:41Z","2016-09-08",1,0.47,6.38,12.97,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"6a7fb0b3-2e50-41af-ac67-7bdf5ea4c838","GRSM_010.basePlot.cfc","D07","GRSM","GRSM_010","distributed","njZEDkTA4misW8k1uxtRp3WXJNHhA4qA7q9yG8Vst2k=","njZEDkTA4misW8k1uxtRp3WXJNHhA4qA9gdUumpPpZk=","2016-06-06T18:20Z","2016-09-08",1,0.462,11.26,14.29,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"5c0c47ff-e2f3-4f88-8135-cb0d05c536a7","GRSM_010.basePlot.cfc","D07","GRSM","GRSM_010","distributed","njZEDkTA4misW8k1uxtRpy9/eUO9pznT5fFy9saRSxU=","njZEDkTA4misW8k1uxtRpy9/eUO9pznTPCylfyGODf8=","2016-06-06T19:26Z","2016-09-08",1,0.474,10.98,13.93,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"6970463f-0cb1-4ad7-b597-ebdf2cc9dd0b","GRSM_010.basePlot.cfc","D07","GRSM","GRSM_010","distributed","njZEDkTA4misW8k1uxtRpzWzzKfDITo68siBvvkbZRg=","njZEDkTA4misW8k1uxtRpzWzzKfDITo61itvhNIKBcU=","2016-06-06T19:48Z","2016-09-08",1,0.475,13.69,16.01,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"e67d1c73-738e-4436-8847-90df33430ae3","GRSM_025.basePlot.cfc","D07","GRSM","GRSM_025","distributed","njZEDkTA4mjbtTUzmCeqwiL+6A/GgsOBQF/CTTu2F5Y=","njZEDkTA4mjbtTUzmCeqwiL+6A/GgsOB4myuzQr4mLw=","2016-06-06T20:26Z","2016-09-08",1,0.474,11.61,12.87,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"28f2609b-275e-4235-a26d-d4c1186d14da","GRSM_001.basePlot.cfc","D07","GRSM","GRSM_001","distributed","njZEDkTA4mjZGSPmEY3U4r56QTRz50sl+NE/grsCEPQ=","njZEDkTA4mjZGSPmEY3U4r56QTRz50slcm8C9qdCNGA=","2016-06-06T20:45Z","2016-09-08",1,0.142,11.27,16.2,"0",NA,NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"2f675ddc-4c52-4a41-89f4-ea6eac50dd72","GRSM_025.basePlot.cfc","D07","GRSM","GRSM_025","distributed","njZEDkTA4mgfENts4k6kSGBRN0EHeml9l4DjKXTfk+o=","njZEDkTA4mgfENts4k6kSGBRN0EHeml9zL9oo/ptNCCQNszn5wmeng==","2016-06-06T20:50Z","2016-09-08",1,0.124,7.27,4.85,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"438f9b14-cc0b-4221-a2d8-e6691ce7007c","GRSM_025.basePlot.cfc","D07","GRSM","GRSM_025","distributed","njZEDkTA4mhH0X6U0MuB7VRO6eeyZWaniKGDpJXh+Ds=","njZEDkTA4mhH0X6U0MuB7VRO6eeyZWan/UzEjSgMl5M=","2016-06-06T21:00Z","2016-09-08",1,0.464,8.19,9.92,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"032e8645-2213-4d12-82f6-0c3b977d82ca","GRSM_001.basePlot.cfc","D07","GRSM","GRSM_001","distributed","njZEDkTA4mhsCFFRaj0x+KMq0RVoHlbqS8Q3jqKZbmc=","njZEDkTA4mhsCFFRaj0x+KMq0RVoHlbqlzf085+aSrs=","2016-06-06T21:05Z","2016-09-08",1,0.48,11.65,13.74,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"9fd217d2-5d23-4331-93ec-8918b8120cbd","GRSM_001.basePlot.cfc","D07","GRSM","GRSM_001","distributed","njZEDkTA4mjZGSPmEY3U4q2QdZT2qOdcd8fRI44y3zc=","njZEDkTA4mjZGSPmEY3U4q2QdZT2qOdce8U5nifEudA=","2016-06-06T21:50Z","2016-09-08",1,0.096,12.46,10.38,"0",NA,NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"5e702a14-2de9-481a-9d9b-34de37104f22","GRSM_003.basePlot.cfc","D07","GRSM","GRSM_003","distributed","njZEDkTA4mhR8rGbSsJLb6cukeMvremZBtGbGGiAx4k=","njZEDkTA4mhR8rGbSsJLb6cukeMvremZOpcCpVaMLzI=","2016-06-07T11:05Z","2016-09-08",1,0.465,6.67,11.83,"0",NA,NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"db6feaf7-5948-4d0b-95c8-475cae0fbfc7","GRSM_003.basePlot.cfc","D07","GRSM","GRSM_003","distributed","njZEDkTA4mhR8rGbSsJLbyKHqRDc/lGtzlnIdO9QBQ0=","njZEDkTA4mhR8rGbSsJLbyKHqRDc/lGt6cxMdIA/y04=","2016-06-07T11:35Z","2016-09-08",1,0.21,9.04,10,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"ae9be4ca-fd4e-4011-bab0-7cfb7db0e572","GRSM_003.basePlot.cfc","D07","GRSM","GRSM_003","distributed","njZEDkTA4mi6lNVtRg00eNWwyQgddzDi5F2NTGiJEVc=","njZEDkTA4mi6lNVtRg00eNWwyQgddzDijWqYY5Y7hpAnzmyUTgVPWg==","2016-06-07T11:52Z","2016-09-08",1,0.488,9.02,9.64,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"79003a4f-93cf-4686-a136-a9e7bed48a08","GRSM_009.basePlot.cfc","D07","GRSM","GRSM_009","distributed","njZEDkTA4mgDz3melY7dfQNMRUGLJr7nQVOoadhQsgI=","njZEDkTA4mgDz3melY7dfQNMRUGLJr7n65EpJpWSNSR4e1Nt8Os9HA==","2016-06-07T14:25Z","2016-09-08",1,0.471,11.04,17.2,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"6facae97-dcd5-4a72-afe3-40a6857260b4","GRSM_009.basePlot.cfc","D07","GRSM","GRSM_009","distributed","njZEDkTA4mgiCY3WEM5lM9N5JGr0HKviPCjIMG8pBsc=","njZEDkTA4mgiCY3WEM5lM9N5JGr0HKvielsYcvc95KgQsb7EiHdbxw==","2016-06-07T15:15Z","2016-09-08",1,0.174,8.06,7.48,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"a32b85d1-c6d1-44e3-b0c3-c368bdc0e59f","GRSM_009.basePlot.cfc","D07","GRSM","GRSM_009","distributed","njZEDkTA4mh0yr9ydy7qRZC0Ve+IWGQeEwpl4eZtpAg=","njZEDkTA4mh0yr9ydy7qRZC0Ve+IWGQetbsjovkTUKo=","2016-06-07T16:45Z","2016-09-08",1,0.476,9.45,15.13,"0",NA,NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"b25f4bd9-af33-4e5c-b102-aae2b39828ec","GRSM_016.basePlot.cfc","D07","GRSM","GRSM_016","distributed","njZEDkTA4mgDIL0BcS2yRYGrNGyARpIhjrXOu1tJWWs=","njZEDkTA4mgDIL0BcS2yRYGrNGyARpIhcdANtl8HYuQ=","2016-06-07T18:40Z","2016-09-08",1,0.466,8.8,9.87,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"23415cc4-8af7-4fef-af39-ecc9829d5696","GRSM_016.basePlot.cfc","D07","GRSM","GRSM_016","distributed","njZEDkTA4mijb1oR1IwLWxivLK0WHZulG6IAdSLWObY=","njZEDkTA4mijb1oR1IwLWxivLK0WHZul8XWOEUV/cfjy6h9Ba4B7bQ==","2016-06-07T18:55Z","2016-09-08",1,0.114,8.76,3.51,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"e1d2ab6a-824e-4b95-a8d1-b2abcb35ae2b","GRSM_016.basePlot.cfc","D07","GRSM","GRSM_016","distributed","njZEDkTA4mijQdJIkfYasnD2h9naC7vbsLiMy4Go8XA=","njZEDkTA4mijQdJIkfYasnD2h9naC7vb4kJ4aTft1rY=","2016-06-07T19:52Z","2016-09-08",1,0.476,10.7,13.43,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"aa09a382-1ffd-4f28-be19-6102e6aa5a4b","GRSM_007.basePlot.cfc","D07","GRSM","GRSM_007","distributed","njZEDkTA4mgzibdydw4wIWlntUakjAYfiR8XOwNE4WU=","njZEDkTA4mgzibdydw4wIWlntUakjAYfu1KjU8UJwsE=","2016-06-08T11:30Z","2016-09-08",1,0.469,6.39,8.52,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"0aa9da49-b153-4d40-8599-1f0ec6ea52b4","GRSM_007.basePlot.cfc","D07","GRSM","GRSM_007","distributed","njZEDkTA4mgzibdydw4wIeucmC/7uRrENi3KhXAJaso=","njZEDkTA4mgzibdydw4wIeucmC/7uRrEXoff6UkUWgE=","2016-06-08T12:00Z","2016-09-08",1,0.473,7.83,9.73,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"aa9c5433-f45c-4c50-80a4-8cbcfad1083a","GRSM_007.basePlot.cfc","D07","GRSM","GRSM_007","distributed","njZEDkTA4mhSgYo6Ispo/+wm2QqCMyjIwgQhpNfyK0k=","njZEDkTA4mhSgYo6Ispo/+wm2QqCMyjILI8M3GRQFPQBiMb/Aszxfw==","2016-06-08T12:35Z","2016-09-08",1,0.478,9.21,18.41,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"f3cb162d-5e70-4b31-8c52-66071643d61c","GRSM_008.basePlot.cfc","D07","GRSM","GRSM_008","distributed","njZEDkTA4mjRs6rw/tqfQrsycEHIOS06GZYymlMz4Ng=","njZEDkTA4mjRs6rw/tqfQrsycEHIOS06VVk5BGcLpHA=","2016-06-08T14:08Z","2016-09-08",1,0.456,9.65,15.79,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"ec46f42f-8600-4fd2-b346-401112930c42","GRSM_008.basePlot.cfc","D07","GRSM","GRSM_008","distributed","njZEDkTA4mjRs6rw/tqfQjEUL/lUbiPpO270Dwr8qbI=","njZEDkTA4mjRs6rw/tqfQjEUL/lUbiPpO0hSHK/mXPo=","2016-06-08T14:30Z","2016-09-08",1,0.468,9.82,14.52,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"eeabc8e6-6a88-4db6-b4b2-3837eb382ad1","GRSM_008.basePlot.cfc","D07","GRSM","GRSM_008","distributed","njZEDkTA4mgheRG5xpV4KhBLjPaOVb3QRxFs/QPRWXk=","njZEDkTA4mgheRG5xpV4KhBLjPaOVb3QqjRBgHWYD5E=","2016-06-08T14:50Z","2016-09-08",1,0.461,5.64,14.1,"0",NA,NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"be7f66f2-fda3-4f7b-b1fb-e8f4383c4a7a","GRSM_058.basePlot.cfc","D07","GRSM","GRSM_058","tower","njZEDkTA4mjM8NaA5tPYPfIlPRzbOoiPURsnDbqK3bo=","njZEDkTA4mjM8NaA5tPYPfIlPRzbOoiPKZgJKtB7pOM=","2016-06-08T16:20Z","2016-09-08",1,0.469,9.81,12.16,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"526d7031-8774-450f-8010-532b4e0fb790","GRSM_058.basePlot.cfc","D07","GRSM","GRSM_058","tower","njZEDkTA4mjM8NaA5tPYPTLeca1Mq+PzxxOKRi4CuWA=","njZEDkTA4mjM8NaA5tPYPTLeca1Mq+Pz3o8caW1FNo8=","2016-06-08T17:10Z","2016-09-08",1,0.476,8.82,14.69,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"a126e048-0fdd-427f-ac9c-1b34eb560658","GRSM_058.basePlot.cfc","D07","GRSM","GRSM_058","tower","njZEDkTA4mjM8NaA5tPYPaQ7DDpwljfAx1IeI64tYbU=","njZEDkTA4mjM8NaA5tPYPaQ7DDpwljfAOdzmNzc0ZtA=","2016-06-08T17:28Z","2016-08-26",1,0.474,11.6,13.5,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"411a68be-8e2b-4838-b8f6-33cf804e32b0","GRSM_059.basePlot.cfc","D07","GRSM","GRSM_059","tower","njZEDkTA4mi2wT7cGdhmi5Lr4Z1iZftb/3tUYPPiG1s=","njZEDkTA4mi2wT7cGdhmi5Lr4Z1iZftb2zy6kg7ixMs=","2016-06-08T19:15Z","2016-09-08",1,0.469,4.69,14.92,"0",NA,NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"6cfb5bae-08a8-4dfd-b849-64520d953bca","GRSM_059.basePlot.cfc","D07","GRSM","GRSM_059","tower","njZEDkTA4mhSkwoOwiHBfi3eADDSK5dn2593+eGblCA=","njZEDkTA4mhSkwoOwiHBfi3eADDSK5dnQyIY/qrGGlrJa77Fwh7+3A==","2016-06-08T19:23Z","2016-09-08",1,0.491,9.16,17.91,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"9d98b432-35b7-4c5b-ba85-f9f7c360270e","GRSM_059.basePlot.cfc","D07","GRSM","GRSM_059","tower","njZEDkTA4miyJmItRR7bb7aiJUAknLgxEH5ZLS2fNts=","njZEDkTA4miyJmItRR7bb7aiJUAknLgxaGlCwU4QrJE=","2016-06-08T19:36Z","2016-08-26",1,0.197,8.13,10.67,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
